order_id,date,store_id,product_id,qty,amount,payment
ORD108693,2026-07-08,S04,P06,1,42.00,现金
ORD102335,2026-05-20,S01,P12,4,32.00,微信
ORD105266,2026-06-12,S01,P13,2,40.00,银行卡
ORD107464,2026-06-28,S03,P03,1,26.00,银行卡
ORD110424,2026-07-20,S01,P04,1,38.00,现金
ORD105904,2026-06-17,S03,P20,1,22.00,微信
ORD111654,2026-07-29,S02,P02,1,30.00,微信
ORD101181,2026-05-10,S01,P06,1,42.00,银行卡
ORD108083,2026-07-03,S01,P18,2,36.00,支付宝
ORD111951,2026-07-31,S01,P17,1,12.00,现金
ORD110152,2026-07-18,S01,P01,2,64.00,会员储值
ORD110339,2026-07-19,S02,P03,1,26.00,现金
ORD105354,2026-06-13,S02,P13,4,¥80.00,现金
ORD109094,2026-07-11,S05,P06,2,84.00,支付宝
ORD111493,2026-07-27,S04,P06,3,126.00,会员储值
ORD103904,2026-06-01,S01,P13,1,20.00,现金
ORD111620,2026-07-29,S02,P11,2,52.00,会员储值
ORD110130,2026-07-18,S03,P13,2,40.00,微信
ORD102133,2026-05-18,S01,P01,1,32.00,会员储值
ORD111059,2026-07-25,S01,P19,1,15.00,银行卡
ORD103151,2026-05-26,S01,P20,2,44.00,会员储值
ORD110326,2026-07-19,S03,P13,2,,微信
ORD105786,2026-06-16,S03,P01,3,96.00,现金
ORD106112,2026-06-18,S05,P09,2,36.00,微信
ORD104641,2026-06-07,S03,P18,1,18.00,银行卡
ORD100970,2026-05-08,S04,P10,2,48.00,会员储值
ORD108566,2026-07-07,S01,P04,1,38.00,支付宝
ORD110196,2026-07-19,S01,P20,2,44.00,会员储值
ORD101150,2026-05-10,S01,P07,1,22.00,会员储值
ORD101574,2026-05-13,S05,P10,1,24.00,会员储值
ORD105592,2026-06-14,S02,P09,1,18.00,银行卡
ORD110098,2026-07-18,S02,P12,1,8.00,银行卡
ORD103118,2026-05-26,S05,P05,4,136.00,微信
ORD109229,2026-07-12,S01,P13,2,40.00,微信
ORD110618,2026-07-22,S04,P02,2,60.00,微信
ORD102966,2026-05-24,S03,P20,1,22.00,现金
ORD110962,2026-07-24,S05,P12,2,16.00,银行卡
ORD103152,2026-05-26,S03,P02,4,120.00,银行卡
ORD110064,2026-07-18,S04,P15,4,24.00,现金
ORD104416,2026-06-06,S01,P03,3,78.00,支付宝
ORD106127,2026-06-19,S05,P15,2,12.00,银行卡
ORD105849,2026-06-16,S05,P18,1,18.00,会员储值
ORD107944,2026-07-02,S05,P05,2,68.00,支付宝
ORD103560,2026-05-30,S02,P02,3,90.00,微信
ORD108404,2026-07-05,S01,P05,1,34.00,银行卡
ORD101372,2026-05-11,S05,P07,1,22.00,会员储值
ORD104516,2026-06-06,S03,P09,1,18.00,银行卡
ORD105231,2026-06-11,S02,P07,1,22.00,银行卡
ORD109352,2026-07-12,S01,P11,1,26.00,银行卡
ORD102678,2026-05-23,S01,P14,2,20.00,现金
ORD109144,2026-07-11,S02,P07,1,22.00,银行卡
ORD110027,2026-07-18,S04,P19,1,15.00,支付宝
ORD107448,2026-06-28,S02,P14,1,10.00,银行卡
ORD101302,2026-05-11,S01,P12,2,16.00,银行卡
ORD103220,2026-05-27,S04,P10,2,48.00,微信
ORD102346,2026-05-20,S02,P01,1,32.00,会员储值
ORD102982,2026-05-25,S04,P18,1,18.00,会员储值
ORD100954,2026-05-08,S05,P16,2,10.00,支付宝
ORD101763,2026-05-15,S02,P09,2,36.00,微信
ORD104216,2026-06-04,S01,P19,1,15.00,会员储值
ORD101099,2026-05-09,S05,P03,1,,银行卡
ORD109600,2026-07-14,S01,P06,1,42.00,银行卡
ORD109449,2026-07-13,S01,P06,1,42.00,支付宝
ORD109703,2026-07-15,S03,P03,2,52.00,现金
ORD111888,2026-07-30,S02,P18,4,72.00,现金
ORD107369,2026-06-28,S04,P15,1,6.00,银行卡
ORD110055,2026-07-18,S05,P07,1,22.00,支付宝
ORD109299,2026-07-12,S01,P20,3,66.00,微信
ORD107199,2026-06-27,S04,P16,1,5.00,微信
ORD101450,2026-05-12,S01,P02,1,30.00,现金
ORD107426,2026-06-28,S05,P05,1,34.00,现金
ORD100850,2026-05-07,S01,P02,2,,银行卡
ORD107069,2026-06-26,S02,P18,1,18.00,支付宝
ORD108984,2026-07-10,S04,P13,4,80.00,支付宝
ORD110619,2026-07-22,S05,P05,4,136.00,会员储值
ORD104495,2026-06-06,S02,P09,1,18.00,支付宝
ORD107973,2026-07-03,S02,P18,3,54.00,会员储值
ORD104102,2026-06-03,S01,P04,1,38.00,现金
ORD111948,2026-07-31,S02,P04,1,38.00,微信
ORD104788,2026-06-07,S04,P17,1,12.00,微信
ORD111919,2026-07-31,S05,P13,1,20.00,会员储值
ORD109112,2026-07-11,S02,P01,2,64.00,会员储值
ORD104595,2026-06-07,S02,P20,2,44.00,现金
ORD102640,2026-05-22,S05,P16,2,10.00,现金
ORD102477,2026-05-21,S03,P08,2,50.00,银行卡
ORD108516,2026-07-06,S02,P09,4,72.00,会员储值
ORD111304,2026-07-26,S01,P12,1,8.00,会员储值
ORD107458,2026-06-28,S02,P12,2,16.00,银行卡
ORD105032,2026-06-10,S05,P10,2,48.00,会员储值
ORD106077,2026-06-18,S03,P17,1,12.00,银行卡
ORD107824,2026-07-01,S05,P20,2,44.00,现金
ORD110855,2026-07-24,S03,P16,2,10.00,会员储值
ORD108349,2026-07-05,S02,P10,1,24.00,微信
ORD108366,2026-07-05,S03,P05,1,34.00,现金
ORD108441,2026-07-06,S01,P16,1,5.00,银行卡
ORD105324,2026-06-12,S04,P08,1,25.00,微信
ORD109367,2026-07-12,S03,P17,4,48.00,微信
ORD100214,2026-05-02,S04,P05,1,34.00,微信
ORD110807,2026-07-23,S04,P12,2,16.00,银行卡
ORD106414,2026-06-20,S05,P11,2,52.00,微信
ORD109573,2026-07-14,S01,P16,2,10.00,支付宝
ORD111228,2026-07-26,S03,P19,2,30.00,支付宝
ORD111243,2026-07-26,S01,P01,1,32.00,银行卡
ORD111945,2026-07-31,S05,P07,1,22.00,微信
ORD101533,2026-05-13,S01,P07,2,44.00,银行卡
ORD108138,2026-07-04,S01,P09,1,18.00,现金
ORD104362,2026-06-05,S03,P15,4,24.00,支付宝
ORD106636,2026-06-22,S04,P15,1,6.00,会员储值
ORD106902,2026-06-24,S04,P20,3,66.00,会员储值
ORD110169,2026-07-18,S02,P08,1,25.00,微信
ORD109528,2026-07-13,S04,P01,2,64.00,现金
ORD106032,2026-06-18,S05,P09,1,18.00,会员储值
ORD104718,2026-06-07,S03,P13,4,80.00,会员储值
ORD102237,2026-05-19,S05,P03,2,52.00,现金
ORD110197,2026-07-19,S04,P11,2,52.00,支付宝
ORD111828,2026-07-30,S01,P13,1,20.00,银行卡
ORD109077,2026-07-11,S01,P13,2,40.00,银行卡
ORD102456,2026-05-21,S05,P16,1,5.00,微信
ORD106942,2026-06-24,S04,P16,1,5.00,支付宝
ORD104057,2026-06-02,S04,P03,1,26.00,银行卡
ORD106314,2026-06-20,S04,P12,4,32.00,会员储值
ORD110208,2026-07-19,S03,P07,1,22.00,银行卡
ORD106593,2026-06-21,S01,P13,1,20.00,银行卡
ORD106568,2026-06-21,S04,P15,3,18.00,现金
ORD108383,2026-07-05,S01,P11,1,26.00,微信
ORD108251,2026-07-05,S03,P04,1,38.00,会员储值
ORD101664,2026-05-14,S02,P02,1,30.00,现金
ORD105136,2026-06-11,S02,P04,2,76.00,银行卡
ORD108296,2026-07-05,S02,P08,1,25.00,支付宝
ORD105989,2026-06-17,S02,P04,2,76.00,会员储值
ORD101163,2026-05-10,S02,P09,1,18.00,微信
ORD103252,2026-05-27,S01,P08,2,50.00,现金
ORD107821,2026/07/01,S02,P16,2,10.00,会员储值
ORD111560,2026-07-28,S03,P17,1,12.00,支付宝
ORD106100,2026-06-18,S03,P13,3,60.00,会员储值
ORD104041,2026-06-02,S04,P20,1,22.00,支付宝
ORD108350,2026-07-05,S05,P03,1,26.00,现金
ORD104613,2026-06-07,S02,P19,2,30.00,现金
ORD103823,2026-05-31,S01,P14,1,10.00,现金
ORD106136,2026-06-19,S02,P15,1,6.00,微信
ORD110302,2026-07-19,S03,P13,1,20.00,支付宝
ORD102523,2026-05-21,S04,P18,2,36.00,银行卡
ORD108960,2026-07-10,S01,P15,3,18.00,微信
ORD107813,2026-07-01,S03,P12,1,8.00,支付宝
ORD103418,2026-05-28,S04,P13,1,20.00,银行卡
ORD103564,2026-05-30,S04,P17,1,12.00,现金
ORD105551,2026-06-14,S02,P10,4,96.00,微信
ORD106809,2026-06-23,S02,P11,2,52.00,银行卡
ORD104191,2026-06-03,S04,P03,2,52.00,银行卡
ORD108390,2026-07-05,S05,P05,1,34.00,微信
ORD103756,2026-05-31,S02,P02,2,60.00,现金
ORD102021,2026-05-17,S01,P04,2,76.00,会员储值
ORD110947,2026-07-24,S03,P09,1,18.00,会员储值
ORD109108,2026-07-11,S01,P01,4,128.00,银行卡
ORD110379,2026-07-20,S04,P14,4,40.00,银行卡
ORD100063,2026-05-01,S02,P13,1,20.00,会员储值
ORD108317,2026-07-05,S04,P20,3,66.00,会员储值
ORD103620,2026-05-30,S04,P16,1,5.00,现金
ORD107363,2026-06-28,S02,P19,1,15.00,银行卡
ORD101138,2026-05-10,S04,P08,1,25.00,会员储值
ORD107331,2026-06-27,S04,P03,1,26.00,银行卡
ORD102689,2026-05-23,S03,P02,1,30.00,现金
ORD109027,2026-07-10,S03,P06,1,42.00,会员储值
ORD110573,2026-07-21,S05,P09,3,54.00,银行卡
ORD111418,2026-07-27,S04,P16,1,5.00,银行卡
ORD101527,2026-05-13,S04,P04,1,38.00,会员储值
ORD108740,2026-07-08,S04,P07,2,44.00,现金
ORD106045,2026-06-18,S05,P18,2,36.00,银行卡
ORD102518,2026-05-21,S02,P20,1,22.00,微信
ORD103184,2026-05-26,S05,P10,1,24.00,银行卡
ORD107497,2026-06-28,S04,P19,1,15.00,支付宝
ORD103008,2026-05-25,S02,P06,1,42.00,银行卡
ORD110993,2026-07-25,S04,P09,1,18.00,现金
ORD103586,2026-05-30,S04,P14,1,10.00,支付宝
ORD109231,2026-07-12,S05,P09,2,36.00,支付宝
ORD103593,2026-05-30,S05,P15,2,12.00,会员储值
ORD104715,2026-06-07,S05,P18,4,72.00,支付宝
ORD100674,2026-05-06,S05,P06,2,84.00,微信
ORD105465,2026-06-13,S04,P06,2,84.00,银行卡
ORD101180,2026-05-10,S04,P16,2,10.00,微信
ORD107876,2026-07-02,S01,P13,2,40.00,现金
ORD104016,2026-06-02,S05,P07,1,22.00,支付宝
ORD112025,2026-07-31,S05,P04,1,38.00,银行卡
ORD101721,2026-05-15,S03,P07,3,66.00,微信
ORD107152,2026-06-26,S02,P05,1,34.00,银行卡
ORD111309,2026-07-26,S05,P15,1,6.00,支付宝
ORD110707,2026-07-22,S05,P20,1,22.00,银行卡
ORD108604,2026-07-07,S05,P03,3,78.00,银行卡
ORD101647,2026-05-14,S03,P04,4,152.00,现金
ORD109672,2026-07-15,S05,P02,2,60.00,银行卡
ORD102564,2026-05-22,S03,P09,1,18.00,会员储值
ORD103483,2026-05-29,S02,P18,2,36.00,银行卡
ORD100190,2026-05-02,S05,P10,3,72.00,会员储值
ORD105287,2026-06-12,S04,P09,2,36.00,银行卡
ORD109206,2026-07-12,S02,P16,3,15.00,支付宝
ORD103765,2026-05-31,S01,P12,2,16.00,银行卡
ORD100957,2026-05-08,S05,P11,1,26.00,会员储值
ORD100015,2026-05-01,S05,P02,2,60.00,支付宝
ORD105998,2026-06-17,S02,P13,1,20.00,现金
ORD108299,2026-07-05,S05,P12,1,8.00,银行卡
ORD105883,2026-06-16,S02,P03,2,52.00,微信
ORD104696,2026-06-07,S04,P14,2,20.00,微信
ORD108533,2026-07-07,S01,P10,1,24.00,支付宝
ORD105711,2026-06-15,S01,P02,1,30.00,现金
ORD110148,2026-07-18,S04,P03,4,104.00,银行卡
ORD106461,2026-06-21,S05,P15,1,6.00,银行卡
ORD101009,2026-05-09,S03,P19,1,15.00,支付宝
ORD108236,2026-07-04,S01,P12,3,24.00,会员储值
ORD108488,2026-07-06,S03,P20,1,22.00,现金
ORD111227,2026-07-26,S05,P18,3,54.00,会员储值
ORD100124,2026-05-02,S03,P03,1,26.00,现金
ORD103163,2026-05-26,S05,P10,3,72.00,会员储值
ORD111663,2026-07-29,S01,P18,1,18.00,微信
ORD104292,2026-06-05,S03,P14,3,30.00,银行卡
ORD109634,2026-07-14,S03,P09,4,72.00,会员储值
ORD111619,2026-07-29,S01,P06,1,42.00,微信
ORD100568,2026-05-04,S01,P07,2,44.00,现金
ORD102965,2026-05-24,S05,P18,1,18.00,支付宝
ORD101354,2026-05-11,S01,P14,1,10.00,支付宝
ORD101996,2026-05-17,S01,P18,2,36.00,微信
ORD105056,2026-06-10,S03,P06,2,84.00,支付宝
ORD110240,2026-07-19,S05,P17,1,12.00,会员储值
ORD110199,2026-07-19,S03,P17,1,12.00,微信
ORD109331,2026-07-12,S03,P05,2,68.00,会员储值
ORD108481,2026-07-06,S02,P12,2,16.00,会员储值
ORD100267,2026-05-02,S05,P05,3,102.00,银行卡
ORD107831,2026-07-01,S05,P14,1,10.00,支付宝
ORD109081,2026-07-11,S01,P15,3,18.00,现金
ORD109696,2026-07-15,S02,P10,2,48.00,现金
ORD107318,2026-06-27,S05,P11,1,26.00,现金
ORD101628,2026-05-14,S05,P03,2,52.00,微信
ORD102403,2026-05-20,S03,P20,1,22.00,微信
ORD103591,2026-05-30,S03,P12,2,16.00,会员储值
ORD108746,2026-07-08,S04,P03,1,26.00,银行卡
ORD101857,2026-05-16,S05,P11,1,26.00,现金
ORD109218,2026-07-12,S01,P12,1,8.00,会员储值
ORD108479,2026-07-06,S03,P16,3,15.00,银行卡
ORD103474,2026-05-29,S01,P01,2,64.00,会员储值
ORD104060,2026-06-02,S05,P14,1,10.00,支付宝
ORD105278,2026-06-12,S05,P15,3,18.00,微信
ORD100985,2026-05-09,S05,P06,2,84.00,会员储值
ORD102108,2026-05-17,S05,P18,1,18.00,支付宝
ORD110479,2026-07-21,S02,P04,1,38.00,会员储值
ORD111976,2026-07-31,S03,P11,2,52.00,微信
ORD103093,2026-05-25,S04,P19,1,15.00,银行卡
ORD110749,2026-07-23,S03,P11,1,26.00,现金
ORD107561,2026-06-29,S01,P10,2,48.00,会员储值
ORD100786,2026-05-07,s01,P05,2,68.00,银行卡
ORD103856,2026-05-31,S05,P12,2,16.00,微信
ORD111269,2026-07-26,S03,P08,1,25.00,支付宝
ORD107629,2026-06-29,S02,P12,1,8.00,银行卡
ORD110324,2026-07-19,S01,P17,3,36.00,支付宝
ORD110973,2026-07-24,S03,P10,2,48.00,银行卡
ORD106622,2026-06-22,S04,P09,1,18.00,会员储值
ORD105573,2026-06-14,S02,P19,1,15.00,支付宝
ORD109051,2026-07-11,S03,P01,2,64.00,微信
ORD106491,2026-06-21,S04,P05,2,68.00,微信
ORD109779,2026-07-16,S03,P13,2,40.00,会员储值
ORD101621,2026-05-14,S04,P01,2,64.00,微信
ORD111454,2026-07-27,S05,P12,1,8.00,会员储值
ORD103363,2026-05-28,S02,P18,3,54.00,微信
ORD106693,2026-06-22,S05,P02,1,30.00,支付宝
ORD101620,2026-05-14,S01,P15,1,6.00,支付宝
ORD100784,2026-05-07,S05,P18,1,18.00,支付宝
ORD102348,2026-05-20,S01,P15,2,12.00,会员储值
ORD102122,2026-05-17,S03,P08,3,75.00,银行卡
ORD101274,2026-05-10,S04,P11,1,26.00,银行卡
ORD103717,2026-05-30,S04,P20,1,22.00,银行卡
ORD101823,2026-05-15,S04,P04,1,38.00,银行卡
ORD103789,2026-05-31,S03,P13,2,40.00,会员储值
ORD111776,2026-07-30,S02,P10,2,48.00,微信
ORD111119,2026-07-25,S01,P02,1,30.00,银行卡
ORD111104,2026-07-25,S04,P08,1,25.00,现金
ORD110132,2026-07-18,S04,P02,1,30.00,支付宝
ORD108719,2026-07-08,S05,P17,3,36.00,支付宝
ORD105177,2026-06-11,S05,P17,1,12.00,现金
ORD105653,2026-06-14,S03,P01,1,32.00,微信
ORD105713,2026-06-15,S01,P15,1,6.00,现金
ORD100681,2026-05-06,S05,P07,4,88.00,支付宝
ORD101349,2026-05-11,S05,P06,1,42.00,银行卡
ORD101701,2026/05/14,S05,P09,1,18.00,支付宝
ORD108498,2026-07-06,S01,P19,2,30.00,支付宝
ORD108924,2026-07-10,S03,P02,2,60.00,银行卡
ORD103720,2026-05-31,S02,P18,1,18.00,微信
ORD104831,2026-06-08,S02,P18,2,36.00,银行卡
ORD104811,2026-06-08,S02,P18,1,18.00,支付宝
ORD102442,2026-05-21,S03,P99,1,8.00,微信
ORD110467,2026-07-21,S04,P15,1,6.00,微信
ORD111115,2026-07-25,S03,P01,1,32.00,会员储值
ORD110060,2026-07-18,S01,P05,2,68.00,会员储值
ORD109005,2026-07-10,S03,P04,3,114.00,支付宝
ORD111021,2026-07-25,S05,P07,-1,44.00,支付宝
ORD110081,2026-07-18,S01,P07,2,44.00,银行卡
ORD100721,2026-05-06,S05,P03,2,52.00,支付宝
ORD106115,2026-06-18,S05,P02,2,60.00,会员储值
ORD109513,2026-07-13,S04,P18,2,36.00,微信
ORD104421,2026-06-06,S05,P02,2,60.00,银行卡
ORD104311,2026-06-05,S04,P12,1,8.00,银行卡
ORD104133,2026-06-03,S01,P20,1,22.00,银行卡
ORD100218,2026-05-02,S03,P01,2,64.00,微信
ORD107028,2026-06-25,S05,P05,1,34.00,会员储值
ORD106263,2026-06-20,S03,P18,1,18.00,支付宝
ORD109978,2026-07-17,S01,P11,1,26.00,支付宝
ORD106948,2026-06-24,S03,P04,1,38.00,支付宝
ORD107324,2026-06-27,S04,P09,3,54.00,微信
ORD103776,2026-05-31,S03,P18,3,54.00,银行卡
ORD109665,2026-07-15,S04,P10,1,24.00,银行卡
ORD108401,2026-07-05,S05,P10,3,72.00,银行卡
ORD108218,2026-07-04,S04,P09,1,18.00,会员储值
ORD109850,2026-07-16,S04,P01,1,32.00,支付宝
ORD105929,2026-06-17,S05,P17,1,12.00,现金
ORD104566,2026-06-06,S02,P10,1,24.00,支付宝
ORD110706,2026-07-22,S04,P08,1,25.00,微信
ORD101199,2026-05-10,S01,P18,1,18.00,微信
ORD108923,2026-07-10,S05,P03,1,26.00,微信
ORD104679,2026-06-07,S03,P03,1,26.00,现金
ORD100295,2026-05-03,S02,P02,1,30.00,现金
ORD102633,2026-05-22,S03,P01,1,32.00,微信
ORD103706,2026-05-30,S04,P12,2,16.00,微信
ORD108777,2026-07-09,S05,P17,1,12.00,支付宝
ORD102817,2026-05-24,S04,P16,3,15.00,会员储值
ORD105816,2026-06-16,S03,P19,1,15.00,现金
ORD101244,2026-05-10,S02,P11,1,26.00,微信
ORD106101,2026-06-18,S03,P11,1,26.00,支付宝
ORD102054,2026-05-17,S05,P19,1,15.00,微信
ORD109982,2026-07-17,S04,P01,2,64.00,微信
ORD104558,2026-06-06,S05,P14,1,10.00,支付宝
ORD101776,2026-05-15,S01,P11,1,26.00,银行卡
ORD107999,2026-07-03,S03,P11,2,52.00,现金
ORD104280,2026-06-04,S04,P11,2,52.00,现金
ORD102017,2026-05-17,S02,P15,2,12.00,现金
ORD100393,2026-05-03,S01,P17,1,12.00,现金
ORD100521,2026-05-04,S02,P08,1,25.00,现金
ORD111585,28-07-2026,S01,P07,3,66.00,支付宝
ORD100101,2026-05-01,S04,P18,2,36.00,银行卡
ORD104157,2026-06-03,S02,P12,1,8.00,会员储值
ORD103017,2026-05-25,S02,P18,3,54.00,现金
ORD104743,2026-06-07,S02,P13,2,40.00,银行卡
ORD110415,2026-07-20,S05,P10,2,48.00,银行卡
ORD107136,2026-06-26,S05,P19,1,15.00,微信
ORD110347,2026-07-20,S04,P05,1,34.00,会员储值
ORD112004,2026-07-31,S05,P15,2,12.00,微信
ORD103388,2026-05-28,S02,P19,1,15.00,支付宝
ORD101187,2026-05-10,S02,P09,4,72.00,会员储值
ORD109685,2026-07-15,S02,P01,1,32.00,现金
ORD110698,2026-07-22,S04,P08,1,25.00,银行卡
ORD102568,2026-05-22,S02,P10,2,48.00,微信
ORD110411,2026-07-20,S05,P17,1,12.00,会员储值
ORD103353,2026-05-28,S05,P12,3,24.00,支付宝
ORD102105,2026-05-17,S04,P12,2,16.00,银行卡
ORD103394,2026-05-28,S04,P04,3,114.00,微信
ORD108376,2026-07-05,S03,P10,2,48.00,银行卡
ORD101342,2026-05-11,S01,P09,2,36.00,银行卡
ORD106422,2026-06-21,S01,P12,2,16.00,银行卡
ORD110647,2026-07-22,S02,P07,3,66.00,银行卡
ORD111499,2026-07-27,S04,P19,1,15.00,现金
ORD103902,2026-06-01,S02,P16,4,20.00,微信
ORD105516,2026-06-13,S04,P02,1,30.00,现金
ORD109743,2026-07-15,S04,P01,1,32.00,银行卡
ORD100915,2026-05-08,S03,P12,1,8.00,会员储值
ORD103159,2026-05-26,S01,P02,1,30.00,会员储值
ORD105828,2026-06-16,S02,P17,1,12.00,会员储值
ORD110426,2026-07-20,S04,P08,1,25.00,现金
ORD102820,2026-05-24,S03,P10,2,48.00,微信
ORD100886,2026-05-08,S02,P14,2,20.00,银行卡
ORD105954,2026-06-17,S02,P10,2,48.00,现金
ORD103686,2026-05-30,S04,P20,1,22.00,会员储值
ORD112017,2026-07-31,S03,P18,2,36.00,现金
ORD108394,2026-07-05,S01,P17,1,12.00,银行卡
ORD109558,2026-07-14,S01,P05,2,68.00,支付宝
ORD109750,2026-07-15,S02,P19,2,30.00,支付宝
ORD106084,2026-06-18,S03,P12,1,8.00,微信
ORD104930,2026-06-09,S02,P08,2,50.00,现金
ORD105269,2026-06-12,S01,P20,2,44.00,微信
ORD104740,2026-06-07,S01,P19,3,45.00,会员储值
ORD110104,2026-07-18,S05,P17,1,12.00,支付宝
ORD103655,2026-05-30,S02,P12,1,8.00,银行卡
ORD105487,2026-06-13,S02,P15,2,12.00,银行卡
ORD110493,2026-07-21,S02,P13,1,20.00,银行卡
ORD107389,2026-06-28,S01,P12,1,8.00,会员储值
ORD101980,2026-05-16,S02,P02,1,30.00,微信
ORD103995,2026-06-02,S01,P13,1,20.00,支付宝
ORD100150,2026-05-02,S04,P18,1,18.00,银行卡
ORD111527,2026-07-28,S01,P10,1,24.00,现金
ORD107873,2026-07-02,S01,P04,1,38.00,支付宝
ORD103546,2026-05-29,S01,P17,2,24.00,微信
ORD103940,2026-06-01,S04,P02,1,30.00,微信
ORD101750,2026-05-15,S05,P19,2,30.00,微信
ORD110168,2026-07-18,S04,P05,1,34.00,微信
ORD112045,2026-07-31,S04,P04,1,38.00,支付宝
ORD103910,2026-06-01,S02,P05,2,68.00,会员储值
ORD108614,2026-07-07,S05,P13,3,60.00,微信
ORD105126,2026-06-11,S01,P20,4,88.00,现金
ORD104460,2026-06-06,S03,P14,1,10.00,支付宝
ORD103752,2026-05-31,S04,P13,1,20.00,支付宝
ORD108137,2026-07-04,S05,P03,2,52.00,会员储值
ORD102119,2026-05-17,S03,P05,2,68.00,支付宝
ORD101335,2026-05-11,S05,P02,1,30.00,银行卡
ORD108991,2026-07-10,S05,P19,1,15.00,支付宝
ORD103278,2026-05-27,S03,P13,1,20.00,支付宝
ORD100178,2026-05-02,S01,P01,2,64.00,支付宝
ORD110029,2026-07-18,S02,P06,4,168.00,现金
ORD103046,2026-05-25,S03,P07,3,66.00,会员储值
ORD100819,2026-05-07,S03,P01,1,32.00,微信
ORD101604,2026-05-13,S03,P02,2,60.00,会员储值
ORD100476,2026-05-04,S01,P20,1,22.00,支付宝
ORD104098,2026-06-03,S04,P18,3,54.00,支付宝
ORD100831,2026-05-07,S04,P08,4,100.00,现金
ORD111346,2026-07-26,S03,P20,2,44.00,现金
ORD100042,2026-05-01,S04,P05,1,34.00,会员储值
ORD105293,2026-06-12,S03,P17,4,48.00,微信
ORD105991,2026-06-17,S05,P08,1,25.00,微信
ORD100804,2026-05-07,S01,P03,2,52.00,微信
ORD103788,2026-05-31,S05,P08,1,25.00,微信
ORD105288,2026-06-12,S01,P16,2,10.00,现金
ORD105222,2026-06-11,S03,P14,3,30.00,银行卡
ORD105319,2026-06-12,S01,P13,1,20.00,银行卡
ORD106382,2026-06-20,S01,P13,1,20.00,银行卡
ORD108806,2026-07-09,S01,P14,1,10.00,银行卡
ORD105212,2026-06-11,S05,P19,1,15.00,会员储值
ORD102489,2026-05-21,S04,P04,1,38.00,支付宝
ORD100325,2026-05-03,S03,P18,1,18.00,银行卡
ORD111448,2026-07-27,S04,P18,3,54.00,支付宝
ORD108929,2026-07-10,S05,P04,2,76.00,微信
ORD101492,2026-05-12,S01,P10,1,24.00,会员储值
ORD107827,2026-07-01,S03,P05,1,34.00,微信
ORD102386,2026-05-20,S05,P18,1,18.00,支付宝
ORD108056,2026-07-03,S05,P08,1,25.00,银行卡
ORD110279,2026-07-19,S03,P03,2,52.00,银行卡
ORD106204,2026-06-19,S04,P03,3,78.00,银行卡
ORD101330,2026-05-11,S01,P01,1,32.00,微信
ORD107643,2026-06-30,S02,P16,1,5.00,微信
ORD105859,2026-06-16,S02,P20,1,22.00,会员储值
ORD106571,2026-06-21,S05,P19,1,15.00,会员储值
ORD102344,2026-05-20,S05,P01,1,32.00,现金
ORD107093,2026-06-26,S02,P13,1,20.00,会员储值
ORD106813,2026-06-23,S03,P15,1,,会员储值
ORD102794,2026-05-23,S01,P08,1,25.00,会员储值
ORD106965,2026/06/24,S05,P15,1,6.00,会员储值
ORD106918,2026-06-24,S04,P01,1,32.00,微信
ORD103107,2026-05-25,S05,P20,1,22.00,微信
ORD101292,2026-05-10,S03,P17,2,24.00,微信
ORD111852,2026-07-30,S03,P13,1,¥20.00,银行卡
ORD110639,2026-07-22,S04,P05,1,34.00,微信
ORD110712,2026-07-22,S04,P11,1,26.00,支付宝
ORD111548,2026-07-28,S01,P03,1,26.00,支付宝
ORD107400,2026-06-28,S03,P20,2,44.00,现金
ORD102458,2026-05-21,S04,P17,2,24.00,微信
ORD105218,2026-06-11,S03,P16,2,10.00,微信
ORD101470,2026-05-12,S02,P02,1,30.00,银行卡
ORD101760,2026-05-15,S04,P04,1,38.00,支付宝
ORD111451,2026-07-27,S02,P10,1,24.00,微信
ORD107746,2026-07-01,S01,P01,1,32.00,微信
ORD101581,2026-05-13,S03,P12,2,16.00,支付宝
ORD100283,2026-05-03,S03,P01,1,32.00,现金
ORD110405,2026-07-20,S04,P19,1,15.00,微信
ORD100690,2026-05-06,S01,P09,1,18.00,会员储值
ORD107867,2026-07-02,S02,P07,1,22.00,银行卡
ORD109480,2026-07-13,S02,P15,1,6.00,微信
ORD111219,2026-07-26,S02,P08,2,50.00,现金
ORD107560,2026-06-29,S01,P15,1,6.00,微信
ORD106013,2026-06-18,S04,P19,2,30.00,现金
ORD100105,2026-05-02,S04,P19,3,45.00,银行卡
ORD104065,2026-06-02,S04,P03,1,26.00,微信
ORD108491,2026-07-06,S02,P16,4,20.00,银行卡
ORD103951,2026-06-01,S01,P03,1,26.00,微信
ORD103218,2026-05-27,S01,P02,2,60.00,银行卡
ORD106120,2026-06-19,S04,P18,1,18.00,会员储值
ORD110392,2026-07-20,S03,P17,2,24.00,银行卡
ORD100337,2026-05-03,S05,P19,1,15.00,会员储值
ORD107563,2026-06-29,S02,P04,1,38.00,银行卡
ORD100258,2026-05-02,S01,P18,2,36.00,现金
ORD103466,2026-05-29,S03,P11,3,78.00,会员储值
ORD105582,2026-06-14,S05,P06,1,42.00,现金
ORD106142,2026-06-19,S04,P20,1,22.00,微信
ORD106473,2026-06-21,S01,P01,1,32.00,银行卡
ORD110457,2026-07-21,S01,P02,3,90.00,支付宝
ORD107060,2026-06-25,S04,P03,4,104.00,会员储值
